title,comment,label_id
동물농장에서 가장 반전 이었던 장면.. 진짜 힘숨찐이시네,"영상 뒷부분에 젖은 옷을 손으로 짜는 장면을 보고 혹시 저게 가람이...?? 라는 댓글이 아직도 잊혀지지 않네요 아니 생김새는 미스터선샤인 나오는 김남희 배우님처럼 생겼는데 몸매는 마동석이네 와.. 동물을 다룰려면 동물만큼 강해야된다는 철학이 보이는 영상입니다 엘리트에 열정적이고 세련되고 동물에게 최선을 다하던 모습 생생하네요 물에빠진 가람이 걱정으로 그추운데 물에 바로 뛰어듦 분명 빵모자 땐 자전거 산책하다 군고구마 먹으라 나눠줄거같은 순박한 아저씨 같았는데 , 외투 벗으시니까 피지컬 100에서 5명 물속에 박아넣고 우승하고 나오는 마초남 아저씨 가 떡 서계심",5
쓸모가 1도 없어서 멸종 피한 동물,사람이나 동물이나 몸에 문신한것들은 어쩜 이렇게도 똑같냐... 생존규칙.. 1. 맛없을것 2. 귀여울것 3. 위험할것 헐... 라이온킹에서 심바가 배고파서 얼룩말이라도 통째로 삼키겠다 고 한게 그정도로 배고팠단 거였나 아직발견안됐을뿐 불가사리조차 화장품과 제설제가 될줄 누가알았겠냐 사자가 정말 대단한 놈이네,5
의외로 가정에서 키워도 합법인 동물,초반 프레리독 소개 화면 소리 지르는 애는 프레리독이 아닌 마멋입니다. 죄송합니다 제가 영상을 빠르게 만들다 보니 멍청하게도 구분을 못했네요 혼선을 드려 죄송합니다 다 너무 졸귀잖아 북극여우..키우고 싶당 프레리독 똥꼬 미어캣 꾸릉이... 똥꼬꾸룽이... 북극여우!!!!! 끼야옹,5
댕댕이한테 번역기로 질문을 했더니 동물 강아지,강아지 와씨 저거 뭐야 무서워 안아줘 살짝 노견 같은데 보호자를 살갑게 안아주는게 너무 정겹고 이쁘네요. 개쩌네 와 개언어까지 말도안돼,5
충격적인 방법으로 포식자를 죽이는 동물,영상에서는 새끼 웜뱃이 나와서 얘기를 안했는데. 큰 웜뱃은 다소.. 큽니다. 살다살다 트월킹으로 적을 죽이는걸보다뉘 방어수단도 너무 귀여운걸... 트월킹이 살상 기술이었다니 똥도 네모 모양으로 쌈 사람 좋아하고 호주산불 크게 났을때 코알라등 다른 동물들 자기 굴로 들어오게 해서 살려줌 졸귀탱,5
큰고양이가 댕청해지는 순간 동물 호랑이,kaitlinthekeeper 우리 조상님들이 이걸 보면 얼마나 놀라겠어 저 얼굴에 귀여운표정 핵귀욤이네 바람부니까 찡그리는거 싫으면 내려가면 되는데 꿋꿋하게 자기자리 지키는거 우리냥이랑 똑같음 삐져나온 혓바닥이 귀여워,5
하나같이 개성 넘치는 동물들의 재채기 동물 유머 강아지,고양이 저거는 시끄러우니까 조용히 해..... 라고 점잖게 말하는거라고 하던데 개귀여움 부엉이 재체기 할 때 마인크래프트 아기 주민 소리 나 판다가 아기 판다 소리에 놀라는 거 귀엽당.... 포메 귀엽다 포메. 재채기가 귀여워... 말 울음소리내,5
밤에 들으면 소름돋는 야생동물 울음소리 TOP 8 동물,와 치타는 영락없는 고양이네 3번은 인근세대에서 인테리어 공사할 때 소리가 나네 고라니가 소름 끼침 예전에 군생활 또는 저녁에 곤충채집 가는데 사람소리가 들림 그것도 무섭게 나중에 알게된게 고라니 소리였음 코알라 동심파괴 아 치타 너무 치명적이자나,5
"죽음의 문턱에서 살린 생명, 아름다운 기적","더 많은 영상을 보시려면 구독, 좋아요 부탁드려요 저렇게 어린 가오리들이 우찌 살꼬.. 자생력이 있을런지 걱정이네요.. 살다살다 가오리 출산을 보다니 꼭.꼭. 사람한테.잡히지말고. 오래오래. 살아라. 어린 가오리들이 잘 성장하길.....",5
댕댕이가 아기 고양이에게 집착하는 충격적인 이유,귀여워라 사랑스러워요 마니마니 사랑해주세요 착해라 복받으세요 넘 착하고 예뻐라 정말 너 천사맞구나. 사랑스럽네 !!눈물겹게 감동이다 어미 고양이 너무해 리트리버는 엄마가 되고싶은 이유가 맘이 아픈 일이 있었나 봐여 ! 천사 리트리버,5
사냥꾼들이 꼽은 아프리카의 위험한 5동물,아니 녹색사냥은 뭐냐 뜨아같은건가 생존을 위해 먹기위해 사냥하는 것이 아니라 취미삼아 재미로 사냥하는거라면... 진짜 업보로 돌아와 벌받는다. 할부지가 말씀하셨다 사냥 좋아하는 친구중에 말년에 편히간 친구가 없다고.. 개체수조절은 저들이 아닌 우리가 필요하다 왜 잡는거야 도대체 그냥 쫌 냅둬라,5
진화하다가 만 동물,"알을 낳고 젖을 먹이는건 진짜 뭐냐고 신이 지구를 만든다음. 각종 생물을 만들다가 갑자기 삘받아서 아몰랑 막 만들어볼꺼야 하고 만든 생명체 같음 귀엽다 용케도 멸종 안당하고 살아남았구나 진짜 충격 적인거 , 저 부리 주둥이가 . 말랑 말랑 한 젤리 같다는겁니다. 새가 아닌데 알,, 물고기가 아닌데 저 부리에 전기신호 감지. 파충류가 아닌데 독..... 포유류인데 젓이..애매",5
살아가기 난이도 극악인 동물 동물 치타,포효는 커녕 진짜 냐옹하고 울음.. 사는게 고달퍼서 얼마나 많이 울었으면 눈물자국 찐한거봐.. 심지어 사자나 호랑이처럼 으르렁 거리지도 못하고 잉잉 거리면서 울어버림 엄청 잘 설계된 동물입니다. 사람들이 심하게 좋아하는 동물이거든요. 인간이 있는 한 멸종 안함. 옛날 다큐보면 항상 짠했음 기껏 사냥해서 헥헥거리고 있는데 한점도 못먹고 맨날 뺏기고 사자들이 새끼 발견하는 족족 물어 죽이고,5
전참시 지출의 80 가 식비인 제주 남자 최홍만이 두 달 동안 20번 방문한 흑돼지 맛집 feat. 썸녀 공개 최홍만 MBC251011방송,"진짜 앞으로도 방송에서 더더욱 승승장구 했으면 좋겠음 저 사람 자체가 선한 사람인데, 뭘 그리 이래라 저래라 하는지... 홍만이형 한라병원 앞에서 새벽 6시쯤에 봤는데 그시간에도 운동을 엄청했는지 땀으로 흠뻑젖어있더라.. 인상도 너무 좋으심 그냥 사람이 착한느낌..? 제주도민 으로써 응원합니다 화이팅! 홍만형님은 최강의 힘을 가지고도 단,한번도 힘자랑 한적이 없음.. 그냥 존경받아 마땅하신 분 여린분옆에 좋은분 계셔서 좋네요 모두 행복 하셨으면 좋겠어요 진짜 신선하게 예능에 특화된 캐릭터다",8
나혼자산다 이렇게 먹어도 체지방 4kg?! 한식 뷔페에 디저트까지 야무지게 챙겨 먹는 샤이니 민호 일상 샤이니 민호 MBC251010방송,남들보다 더 먹는것같아서 밥값 더 계산하는 민호 참 멋지고 바른 청년같다 그냥 이게 평범한 사람이 사는 하루지. 직장인들 한식뷔폐에서 밥먹고 카페에서 커피 한잔 먹고 잠깐의 여유를 느끼는것처럼 인성이 참좋다. 자기관리도 끝판왕에 롱런하는 연예인들은 이유가 다있지 최민호는 아이돌에 배우에 화려한 직업을 십몇년째 하면서도 일반 사람들하고 괴리되지 않은 생활을 계속 즐기면서 사는 게 신기함..단순히 소박하고 수수하고 이 이상의 뭔가가 있다 최민호는.. 항상 응원해요 어휴 민호씨는 고정으로가시죠 보기너무좋네 건강한삶 민호는 진짜 얼굴도 몸도 정신도 건강한 사람의 표본같음 건실하고 허세없고,8
즐추 런닝맨,9 06 석삼이형 답변 온도차 뭐임 05 29 지석진 왜케 수줍어함 귀여우셔 그렇게 막 엌 오늘 한글날이라고 뛰는 놈으로 바꿨어 귀엽다 전현무 캐리하네,8
극I 런닝맨,배우로서가 아니고 사람으로서 요 대사나오는거 꼭 쇼츠로 올려주세요. 너무 재밌는 장면이에요 이번편 출연진 보고 기대안했는데 은근 꿀잼이었어서 끝까지 재밌게봄 방효린 배우 왜이리 웃겨 토크 재밌을거같애 유느님 속뒤집께 나타남 9 20 이부분 다 본인들이랑 어울리는 걸로 말하네 근데 이건 진짜 런닝맨 멤버들이 살린거다.... 어떻게든 멘트 살려볼려고하고 분위기 안쳐지게 계속 리액션 넣어줌,8
한글사랑,영어 울렁증.zip 00 00 40 47회 00 02 52 423회 00 05 33 455회 00 07 05 479회 00 09 48 602회 00 10 51 607회 00 13 34 730회 썸네일 아메바 미쳤나 썸넬보고 안들어갈수가 없다 0 45 송지효 겁나 예쁘네 썸네일 숏컷 지효누나 미모 미쳤다...,8
행님 뭐하니? 예능 가족 혜련과 경환,아진짜 특집다운 특집이네여...댓글달라고 왔다 또 다봤어여..넘잼나고 웃기고 따땃하고 다했어여. .진짜 특집편 연출이 다른분인가...느낌이 넘 다름...놀뭐아니고 그냥 새로운프로그램같은데 넘편하고 잼써요 예전에 한 프로그램에서 우주가 조혜련님과 갈등 겪는 장면 본 이후 처음 소식 ? 접하는 건데 그때 보면서 제 사춘기때 모습 생각나고 혜련님보면서 엄마 생각도 나고.. 공감 많이 했거든요 전 그때나 지금이나 여전히 살가운 딸은 아닌데 우주는 정말 너무 잘 컸네요 편지 써둔 거나 통화하면서 사랑한다고 하는 거나.. 그렇게 표현하기 쉽지 않은데 보면서 같이 눈물 났어요 어쩜 두 게스트들은 나이가 들수록 점점 더 좋아지는지 이거 넘 좋아.. 계속 해주세요 혜련님 말대로 정말 20살이되면 돌아올까요 ! 진심 그랬음좋겠어요... 너무울었습니다...,8
절반은 맞다! 런닝맨,"제목 절반은 맞다! 콕 짚어주는 작진들,, 최다니엘 저런 짧고 굵은 말 한마디가 너무 웃김 몸무게 더 나가요? 다음으로 엄청 웃은듯 가끔 석진이형 부끄러워서 두손으로 얼굴가리는거 디게 모에함 킹받는데 절반은 맞아여? 공백이 안느껴질정도로 잘 녹아든다 오랜만에 정말 재밌게 봤음",8
"습콕 긴장한 my 스타의 손을 꼬옥 잡아주었다... 스윗 비서진, 엄지원 레드카펫 에스코드 내겐너무까칠한매니저비서진 MyGrumpySecretary sbsenter",광규형 코코팜 사온게 개웃겼다 엄지원씨 인터뷰 히는데 뒤에서 50넘은 남자 둘이 티격태격 하는게 너무 웃겨요 둘이 싸우는거 개웃기다 이거보고 엄지원 진짜 너무 이뻐서 놀랐음 괜히 연예인이 아님 기럭지도 끝내주고 코코팜 레전드가될듯 광규 오뽜아,8
하이라이트 취임 이후 첫 예능 출연 K 푸드 알리러 등장한 초특급 ! 게스트 이재명 대통령 X 김혜경 여사 냉장고를 부탁해 JTBC 251006 방송,"일시정지 눌러놓고 댓글보고잇는 사람 손 댓글을 보니 아직 대다수의 국민들은 똑똑하다는 것을 느낍니다.. 다행입니다 대한민국 주권은 국민에게 있고, 모든 권력은 국민으로부터 나온다 국가정보자원을 부탁해 김현지가 누구인지 아시는분 제보좀요",8
예능에서 까먹고 있던 본업 포스 shorts,김종민은 진짜 인생곡 우연히 인생장면 가능한 김종국 아무리 터보였어도 저정도 잘추는 줄은 몰랐음 김종민 노래할 때 저 청량한 목소리가 너무 좋음 청춘이자 여름이자 소년 같은 김종민은 목소리도 목소린데 저거 부를때 표정이 너무 좋더라.. 진짜 여행을 떠나기전에 설레하는 사람의 표정인것같아서 더 와닿는것같음 와 김동현 가볍게 시범보이는 펀치인데도 뻗는 게 다르네 예능이라 그런가 더 강렬하게 보임,8
안친함,친한 척zip 00 00 14 441회 00 03 59 595회 00 06 03 645회 00 07 46 703회 00 10 17 704회 올라온 지 얼마 안됐네요....주우재 또 나왔으면 좋겠어요!!!!진짜 웃길 듯 멤버들 전부다 주우재 좋아하는게 보이네 진짜 이광수 마이너 버전 주우재도 안나온지 2년이 넘었는데 한 번 부르지 멤버들 고루고루 다 케미있기도 쉽지 않은데 또 이광수다 이광수는 런닝맨에서 놓아주질않네 영상보니 주우재 놓친게 참 아쉽다 런닝맨에 딱 맞는 픽인데,8
습콕 쌉T에 까칠한 도련님이 매니저가 됐다?! 프로수발러로 변신한 비서진 내겐너무까칠한매니저비서진 MyGrumpySecretary sbsenter,12 23 여기서부텈 개당황해서 입벌어지는겈 미친 진짜 오랜만에 지상파 예능으로 웃었어욬 두 사람 찐친 케미 너무 웃김 거기에 젠지 스타일 연예인을 붙이니까 두 사람 어리둥절 모먼트들 13 07 질문도 모르겟고 무슨말인지도 모르겟는데 무슨 리액션을 해야되냐고 숨쉬듯 무례하면서 은근히 다정해,8
나혼자산다 연경좌의 노빠꾸 스파이크에 한껏 쭈굴해진 기안84 감독으로 돌아오는 김연경의 나홀로 일상 다시보기 MBC230616방송,"내맘이죠를 연경신이하니까 너무 수긍감 연경신 볼 때마다 서장훈이랑 계열이 비슷해보임,, 똑똑하고 사이다 멘트 잘 날리는 둘. 딱 어울리는 프로그램에 같이 mc하면 넘 좋을듯 또나온지 알고 반가워했네 김연경님 다시 나왔음 좋겠어요 2년전 방송이라고 제목에 써있음 다시봐도 재밌네여 신인감독 김연경 빨리 해라!!!!!! 신인감독 김연경 방영에 맞춰서 한번더 나와주세요",8
전참시 조회수가 낳은 괴물 이제는 상화 몰래 이것 까지 할 생각인 찐 크리에이터 강남 강남 MBC250927방송,강남아 몰래 이사는 아니야 넣어둬 진짜 최고의 아내다..저런분 없음 내가 다 감동이네 일단 둘이 케미가 진짜 잘맞음 강남은 이상화 진짜 잘만났다...... 와 둘이 진짜 잘만난 진국부부인듯 이상화도 내조 장난아니다 강남 케어하고 휘어잡을수 있는게 이상화뿐일둣 이상화 능력이 너무 멋지다,8
이봉원이 바람피우지 않는다는 걸 박미선이 확신하는 이유 shorts 님과함께,나한테 들키지않았어가 정답입니다 문숙님 넘 이뿌시네 들키진 않았다 이게 정답 안문숙 머리스타일 이뿌네요 안문숙씨 너무 예뻐요. 머리 너무 짧게 하지 마세요.,8
예능PD들이 김동현을 계속 찾는 이유,"낭만적 인물들의 스토리를 전해드립니다. 구독 좋아요 댓글 부탁 드립니다. 영상이 문제가 될시 즉시 메일로 연락주시면 삭제하겠습니다. lifedrama1216 gmail.com 김동현은 허세 뒤에 허당이 나와서 계속 찾게됨 김동현이 인간미가 있고 재미있음 고생을 많이해서 그런지 배려심도 많음 김동현은...자기 장점을 정말 잘 살리는 사람임.. 예능으로도 다큐로도 다 잘 살림..감각이 남 다름.. 강할 땐 엄청 강하고, 놀림 당할 땐 다 내려놓고 즐김.. 김동현은 예능감도 좋고 .. 재밌음",8
뿅뿅지구오락실3 예능인데 입 막은 나PD 하.지.만 천재적 발상으로 극복해버린 지락이들 보세요 EarthArcade3,"tvN 뿅뿅지구오락실3 레전드 클립 보러가기 옛날엔 유진이가 미미를 살짝 어려워하는 느낌이 있었는데 이제 진짜 많이 친해진듯 언니만 없으면 내가 일짱 이런 드립도 치곸 1 30 은지 건준피디님 퍽 치는거 개웃겨 유진이 겟어기타 계속 추는 거 너무 귀엽다 시즌 1,2 때는 뭔가 열심히 하려는 부담감이 커 보였는데 3시즌에서는 허술한 모습도 있고 금쪽이같은 면도 있는게 보여서 새롭고 막내 느낌 제대로인 것 같아서 좋음 2 57 파파고로 대화하는 방법을 개척한 유진이",8
"65분 이래 웃겨도 됩니꺼? 웬만한 예능 뺨치는 촬영장 비하인드 썰 모음 ft.탁재훈,정상훈,조진웅,임창정,박호산 인생술집",술친구 더 필요해? 여기로 와 정상훈님이 대단하신듯... 실수도 재치있게 풀어가는 모습이 정말 프로답네요 5 28 와 앉아서 라이브가 저정도면 진짜 미쳤다... 개쩜 14 50 진웅오빠 귀여워 17 52 너무 사랑스럽잖아.. 27 23 35 02 이 와중에 겸손하게 드립치는 동엽신 대단스! 연기 진짜 잘한다 조진웅,8
이게 면접? 런닝맨 RunningMan sbsenter,하하가 진짜 잘하긴해 영어이름 크리스찬 하니까 바로 종교 물어보네 12 41 지석진 넌 중간이 아니야 촌철살인 개웃기다 엄청 진심인 표정으로 9 17 이 부분 저만 웃겨요..? 아 권은비님 말투랑 양세찬님 표정이 아주 잘 어우러짐 9 26 이 부분에 도대체 왜 이렇게까지 크게 웃으시는거짘 아 덩달아 같이 웃었어요 큐 2 37 유느님 무한도전 언급..감동 근데 지석삼님 진짜 관리 잘한듯 누가 저나이로 봐,8
무한도전 예능 오프닝 맛집이 여기 있어요 무한도전 오분순삭 MBC120721방송,"존버 요청은 여기 대댓으로 달아주세요! 무한도전 회차 정보 알리미 무도레전드 오프닝 모음3 287회 무한뉴스 상반기 결산 편 313회 100분 토론 편 304회 못친소 페스티벌 편 321회 노 스트레스 편 316회 숫자 야구 편 7 23 제동이는 한 번 혼내자 젤 좋아해 12 32 맞아요 형돈이형 무한도전은 7명일때 아름다운 팀입니다 무도는 오프닝이 사기임 재미 없는 편도 오프닝은 무조건 웃김 0 00 이게 지금이라면 얼마나 좋을까,, 정규방송은 바라지도 않고 명절특집으로라도 한번 모여서 추억의 특집 리메이크 해줬으면 좋겠다.",8
과거예능에서 밤마다 라면을 먹인 이유,라면 안먹이고 밖에서 재우니까 저거보다 심하게 나오던 프로그램도 있었지.. 그래 예능이라는건 연예인들 얼마나 잘 먹고 잘 사냐가 궁금해서 보는게 아니라 쟤네가 어떻게 쌩쇼하고 재밌게 구르고 다닐까 궁금해서 봤던거임 이거 컨텐츠가 굉장히 훌륭했지 서로윈윈이야 집주인은 최고급 여행보내주고 출연진은 편하게 시골느낌 예능 촬영하고 아주 훈훈함 그자체 중간중간 국 끓일때 라면스프 몰래 넣는거 개웃겼는데 제작진 수고가많네요 진짜 부은게 리얼하네요,8
뿅뿅지구오락실2 웃참 주의 올 타임 레전드 예능신 강림한 미미의 레전드 오답 모음.zip,아 지락실3 너무 기대된다.. 미미 미쳤다 영상재미있겠잘봤습니다 실제사진이랑 자료화면은 다른 걸쓰네요,8
예능썰 넌 왜 세금 많이 내냐 연예인 잘 몰랐던 김선영 라디오스타 TVPP MBC 161214 방송,"근데 그 스타들이 잘나가는지 몰랐을 때도 한결같이 잘 챙겨주시고, 연기 잘한다고 뜰거라고 칭찬해주시는게 멋지네요! 사회에서 저런 분 만나면 오히려 너무 좋을 것 같아요!! 날 못알아본다고가 아니라 나에 대해 모르는데 편견없이 그저 칭찬해주고 대해주는 좋은 사람이라 저런 분들은 상대가 잘나가는거 알게되도 태도 변화 없던뎅 그저 원래 대했던 대로 대하시더라구요 마지막에 둘이 꺄르르하는게 더 웃기네 둘이 같이 웃는거 귀엽다...진짜 여고생들 같네 이수경님이랑 알콩달콩 꽁냥 거리면서 웃는거 두분 넘 귀엽고 웃기고 사랑스러움 마지막에 두 분이서 꺄르르 하는 게 더 귀엽고 웃기다",8
진짜 원함 런닝맨,"3 58 솔직히 500억이 개웃김 저중에서도 가장 큰 금액인데 아무렇지 않게 말하는 저 기세가 웃김 양세찬 계속 현실감있게 쓰라더니 지분20 안녕하세요 저는 도덕시간에 선플달기운동을 하고있는 신기 초등학교 4학년 입니다. 저는 우울할때면 항상 런닝맨을 보며 힘을 낼때가 많은데요 엄마하나테 혼나고 속상할때면 런닝맨 르 보다가 빵터지면 엄마도 웃어서 또 문제도 해결이 되더라구여. 1주일에 있는 1시간중 50분은 런닝맨보는데 시간을 쏟는것 같아요 . 웃음참기, 술래잡기 ,다이빙, 금괴찾기등 다 너무재밌었어요.영상을 보다 보면 너무 힘드실것같긴한데 또 웃음을 못참겠어서 항상 웃어요. 항상 웃게헤주셔서 런닝맨은 우리가족에 해결사예요!!!! 항상 감사하고 더 재밌는 컨텐츠 기다리고 있을게요!!!! 사랑해요!!!!!!!! 유재석 재산 2조 썰 지효언니 바꾸고 싶은 이름에 천상의 여인 뭔데 식당 정산 방식 개웃기넼",8
신예은 확신의 예능캐,확신의 예능캐 신예은 예능 모음 더짠내투어 더 보러가기 억지로 웃길려고 한게 아니라 진짜 표정이 진심을 다 반영했네 사장님이 보고 식겁 했다는 그 예능...멋지다 마지막 이진호 신예은 견재하는 거 아니냐 제법인데.. 표정이 리얼 중독성 있게 자꾸보게된다,8
이름만 나와도 웃긴 그 남자 b급청문회 유머 예능 개그,아구가 돌아간 게 대체 뭔 표현이얔 개웃기네 아구가 돌아간 사람 아구 드립미쳤네요 어허 나 불쾌햇! 박소라는 진짜 1티어지 인정,8
뭐 하는 거야 왜 내 가슴을 보는 거야 아는형님 아형 예능 웃긴숏츠 이하늬,내 높이서 봐바바요 정말 수근씨 눈높이가 하필 하늬 가슴높이냐!!?? 세상 제일 억울한일일세 !! 이하늬 매력 쩐다... 이하늬 너무 이쁘고 매력적인 배우임 난 이하늬가 코믹연기 할 때가 제일 좋음,8
와이프 언급에 귀싸대기?? 아는형님 아형 예능 웃긴숏츠 엄정화,"슈퍼스타를 빰으로 이수근형님 대단 누구를 붙여도 다 받아주는 수근씨 센슈는 탑오브더 탑! 미리 짠거지.. 이수근이 방송짬이 얼만데, 갑자기 엄정화 뺨을 치겠냐 웃기네 김거니? 얼굴이 무스브",8
이수근 아내가 친구한테만 말하는 남편 얘기 아는형님,만남가지다가 집에가는게 쉽지않은데 바나나우유랑 밥 이게 부부지 서로를 챙기는거 이수근 아내가 어떤 병인 있어서 계속 치료 받는다더라. 당연히 돈도 많이 들어가지 이수근이 다행히 돈을 잘 버니까 병원비 치료비 다 대고 와이프가 아프니까 저렇게 늘 1순위인거고 그렇게 위해 주는만큼 아내도 이수근을 1순위로 두는 거겠지. 좋은 가정이네 이수근이 아내한테 반해서 계속 쫒아다니고 무릎꿇고 울면서 자기 좀 만나달라고 한거 유명함 나도 가족이 1순위라 놀다가도 부르면 움직였었는데 같이 있는 사람들한테는 예의가 아닌것 같더라고,8
김종국 결혼식 갔다 온 썰 푼다 런닝맨 RunningMan sbsenter,들을 때 마다 경이롭네 진짜 어찌 숨겼짘 독립운동가냐고요... 와 2주 전에 말한 거 같은데 다 와준 거 대단하닼 김종국 차태현 나오면 긴장하는게 개욱김 김종국이 싫어하는것 총 모음 13 07 아 진짜 개욱기다 적당히를 모르는 제작진의 과한 축하,8
전참시 입 터진 밸런스 게임 러버 이미주VS관심 없는 한지은 서로 기 빨려 하면서 잘 맞는 찐친의 연애 토크 한지은 미주 MBC250906방송,한지은누님 멜로가체질 하고 도시남녀사랑법 진짜 재미있게봤음 87년생인데 곧 40인데도 관리 진짜 미친거같음 정말 이쁘심 한지은 이미주 두 분 다 너무 사랑스러운데 다른 결로 귀여움 한지은 진짜이쁨 실물기절 한지은이랑 미주 둘 다 너무 예쁨 게으른 완벽주의 진짜 있는 성향인데 너무 완벽해야 한다는 강박과 계획들 속에서 복잡하게 생각하다가 결국 완벽하지 못할거면 안하거나 그 사이에 지쳐서 행동으로 실행을 잘 못 시킴..,8
예능썰 데프콘 이상형 라디오스타 TVPP MBC 130821 방송,오빠 월세야 설리 웃는 모습이..참.. 잘돼셔서 너무 좋아요 설리웃는게 그립네 하... 설리님만 보면 마음이 찢어지네요. 잘 지내고 계시죠? 거기서도 행복하게 잘 사셔야 해요!,8
대한민국 대통령 예능출연 비교 이재명 vs 윤석열,태도가 본질이죠. 어디 사람이랑 금수랑 비교를 합니까? 영광이죠? 오마이.. 태도가 모든 걸 말해주는 좋은 예. 유퀴즈에는 시청률 떨어지고 냉부해에는 엄청 올랐다면서요? 지금 있는 곳이 말해준다,8
전통 재벌과 졸부 차이,와 바로 이해갔어 조단조단 !! 그리고 졸부에야 김기사 !! 너 어디니??! 기사부터 찾으면서 폭주하는거 진짜 웃기넼 너 오늘 해고얔 정확한 포인틐 진짜 표현이 딱딱 다 이해가 가네 그래서 프로는 프로구나 매력 넘치는 언니들 홧팅,8
본인만 모르는 예능치트키 여돌,심성이 착한데 말이 살짝 어눌하니까 거기서 순수함이 느껴져서 웃긴듯 마지막 말이 제일 스위잇 함 약간 공감해주고 싶은데 한국말이 서툴러서 그저 귀엽게 보임.. 너무너무 착해서 그럼 너무 착해서 그 애기들 한테만 보이는 순수함이 보여서 웃김 2번째는 릴황이 살렸음 자칫하면 개뻘쭘해질 수 있는 상황였어서,8
신세계 맛보는 봉투 아조씨 런닝맨,김종국은 확실히 방송에서 치팅데이하니까 리액션이 좋은듯 석삼이 멘트 현타 미침 에? 어? 와앙? 이런소리나서 귀여움 김종국은 런닝맨에서 이것저것 다양하게 느껴보는듯 먹는거든 하는거든 런닝맨 초기인가 라면 먹는걸 벌칙으로 생각했지만 지금은 음식 골고루 잘 먹어서 보기 좋아,8
오답 퍼레이드 런닝맨,02 01 자막 개웃김 뭔 상관 2 59 스태프 웃는거 개웃김 그리고 이삭 이라고 쓴것도 웃긴데 단순하게 샌드위치 백작이라고 썼다가 지운것도 개웃김 8 24 또 이상하게 숫자세는 재석이형 8 25 재석님 계속 이렇게 숫자 세시네 10 02 이게 이 영상 킬포인듯,8
신혼 때 너무 민망한 순간 아는형님 아형 예능 웃긴숏츠 장윤정,신혼때라 진짜 민망했겠어요 대성통곡 귀여운 장윤정 아고 웃겨라. 남편인데 방구 터야지 그래야 가스가 안 차지,8
"주당 논란의 중심 임수향, 예능에서 무리하다가 급성 간염 걸린 썰 푼다 라디오스타 임수향 MBC250924방송",임수향씨는 성격 진짜 좋아보이네 열심히 하는 모습이 너무 이뻐서 팬 됐어요 임수향 배우님 성격이 너무 고우신 분입니다 한끼줍쇼에 결혼식을 올리지 못한 한국 몽골 부부를 위해 스튜디오를 대여하여 촬영을 하도록 지원해주셨죠 항상 응원합니다 여전히 이쁘시네! 간염 진짜 고통스러운데.. 저걸 웃으면서 말하는게 신기하다. 먹는것마다 다 토했다니 얼마나 아팠을까 토닥토닥.. 좋은 집안에서 늦둥이 딸로 사랑받고 커서 그런지 성격도 얼굴만큼 예쁜 언니. 아프지 마요,8
놀라운토요일 오호.. 같은 데이식스인데 우째 이리 다르지요 하루를 음료 한 잔으로 때우는 동생들과 거하게 먹는 형들,성진이 말투 유명하구나 자막 다시는 분들 중에 백퍼 마데 있다고 장담합니다... 유독 데이식스 편에서 자막에서 애정이 뿜어져 나오는 게 느껴졌어요 덕업일치 축하드려요 제목 우째 이리 다르지요 ? 피디넴들 중에 마데있으세요? 데식이들 영상의 축복이 끊이질 않아서 행복합니당 우리 도운미 진짜 귀업다이이이이이,8
한혜진에게 자꾸 누나라고 부르는 김희철 아는형님,몇번이나 말했는데 계속 저러면 무시하는 걸로 밖에 안느껴지지 싸해질수있는 분위기를 이수근 센스진짜미쳤다 남 이야기를 귓등으로 듣는 타입 김희철은 저 나이가 되도록 아직 남들이랑 괜히 기싸움 하는 스타일이라 저러는거 눈밑이랑 팔자 다 내려온 상태로 누나 이러고있다,8
이수지 잡는 ? 박지현! 수지한테 팩트 날리는 팩트 폭격자 지혀니 재밌었다면? 설명란 링크에서 풀버전도 함께해 주세요! 영상 SBS 마이턴,"SBS 마이턴 은 스브스엔터 SBS Entertainment 유튜브 채널에서 확인할 수 있습니다. 쇼츠 영상이 재미있으셨다면, 영상 아래 설명란 링크에서 더 풍부한 재미와 내용을 확인해 보세요! 박지현 너무 좋아 지현이 정말 팩폭 대박 귀엽다 한라 박지현 찰떡 같이 웃겨서 딱 붇어버리네 어메 환장 해브러 박지현 웃기네",8
나혼자 북경 어서와..한국인 없는 중국 여행 베이징 유니버셜 북경짜장면 먹기,"여행유튜버로 전향해요 재밌어요 이정도면 고요비행기 여행요비 다되었어유 너무 좋다는 뜻 아 비지엠 천재 프로듀서 고요비,, 30 27 손수건 두른 고요비 개귀여움.. Ai bgm은 왜케 또 잘 만드는거야 이 재능러",6
