url,title,comment
GDo9IwL4ol0,모두 발언 정식버전,대통령을 사랑하고 존경합니다.|||와우! ! 역시 이재명은 다르다! 대한민국은 이재명 보유국입니다.|||그런 사람은 더 이상 없습니다.|||카하 이건 나라|||메리 크리스마스|||역대급이 좋은 정부|||저항과 분쟁 없는 변화는 변화가 아니다! 이길 수 없다면 도대체 무엇을 할 수 있습니까?|||이재명 대통령의 소신대로에 강하게 밀어 가서 언제나 응원합니다|||개혁에는 저항이 따르는 말씀에 완전히 동감합니다. 옳은 것은 그럼에도 불구하고. 더 나은 미래를 위해 파이팅!|||우리 이재명 대통령 장관은 매우 든든하다고 생각한다. 국민이 마음을 두고 있다.|||자랑스러운 대한민국의 리더 이재명 대통령님 만세!!!|||국민으로부터 부여받은 권한을 바탕으로 열심히 일하고 있는 우리의 대통령이 자랑입니다. 이재명 대통령을 온 마음으로 응원합니다.|||매우 현명한 대통령 덕분에 매우 편안합니다.|||이 나라의 소유자로서 저도 열심히 살고 있습니다.|||이재명 대통령은 언제나 응원|||상급 공직자라면 권력이 아니다. 이런 논의와 개혁이 중요하다고 생각합니다. 정말 든든합니다. 아래에 스탭 분들도 고마워요.|||대통령은 언제나 잘|||국가 1호 보물 잼 통령님 절대 지키자.|||사랑 해요 대통령!|||싸움을 부탁드립니다|||이재명 대통령이 응원|||항상 건강하고 보호하십시오.|||아 귀여운 나는 모두 행복! 감사합니다|||국민주권 정부 파이팅!|||보고 많이 있어도 사랑 해요.
RU1c4zXmOfI,이재명의 국정노트 새로운 빛으로 진행합니다 8분 25초 만나 12월 1주,"우리 대통령 덕분에 안전하고 부드럽게 살 수 있어 매우 감사하고 자랑스러워요.|||한번은 휴식을 취해 둡시다. 이 소식도 보고 싶습니다.|||오늘도 국민을 위해 분투하는 대통령에게 감사드립니다|||천재 대통령을 응원합니다.|||대한민국 대통령은 이재명 대통령 최고|||대통령의 내란세력을 발아시켜|||대통령은 빛이며 희망의 등대입니다. 뭐든지 할 일을 잘 따릅니다. 대통령의 미소가 빛으로 희망의 사인입니다. 사랑 해요.|||대한민국의 울 아버지가 열심히 국정운영을 하고 있는 것을 보면서 국민들도 열심히 살아갑니다.|||고마워, 이재명 대통령이 싸워요!|||지도자란 무엇이었는지 국민주권정부 이재명 대통령님처럼 나라살림 국정운 능숙한 지도자 만남은 국민들에게 생명과 재산을 지키는 일입니다|||잼 대통령이 하고 싶은 일을 하세요.|||이재명 대통령은 연임해야 한다|||국민만 보구 일하는 대통령님! 진정한 국민 대통령입니다. 든든하다.|||고마워, 끝까지 믿고 응원합니다.|||잼톤 님 응원합니다|||진짜 한국!!!!|||우리의 위대한 대한민국 당신의 대한민국의 이재명 대통령과 영주! 하늘의 도움입니다. 이렇게 좋을지도 모릅니다. 얼마나 기쁩니다. 정말 기쁘고 감사하며 행복하고 자랑스럽습니다. 건강하게 해주세요. 국민의 허락 없이 아프지 마세요. 대통령의 한 시간이 우리의 위대한 대한민국 당신의 신 대한민국의 5천백만 시간처럼…|||눈물이 나오는 것이 좋다|||재재명 천재명 자랑 대통령|||아재명 대통령, 최고, 최고, 무엇이 필요한가?|||빛의 혁명의 말은 아주 좋습니다. 약사도 해결을 요청합니다.|||너는 대한민국의 덩어리|||나라를 위해 열심히 해주는 대통령에게 감사드립니다.|||매우 감사합니다 사랑해, 사랑하고, 존경합니다 우리의 대통령의 건강 꼭!!!!!!!!잘!!!!!!!|||새로운 부채로 가서 응원과 지지를 보냅니다. 존경하고 사랑합니다, 대통령"
Sh7T5aNNu08,정식 버전 함께 혁신 시대에 나가는 대한민국과 일본을 기대하고 있습니다 ㅣ 성종 소프트뱅크 회장 접,"자랑스럽습니다. 우리 이재명 대통령|||진짜 한국 이재명 대통령 최고입니다.|||자랑스럽게 대한민국 대통령을 존중하고 기도하는 대한민국 만세|||대한민국을 전세계에 바치는 우리의 이재명 대통령님, 역시 최고, 자랑|||항상 분위기를 부드럽게 만드는 능력이 있습니다. 탁월한 행정가이자 외교 천재입니다. 이 시대에 꼭. 필요한 분. 존경과 사랑|||무엇보다 보좌관과 경호원들은 대통령님의 건강과 안전을 충실하게 해주세요!|||진짜 대한민국으로.|||이재명 대통령이 최고로 지지|||이재명 대통령의 지지와 존경에 감사드립니다.|||우리 이재명 대통령은 오늘도 너무 고생했습니다.|||대통령. 사랑하는 국익을 위해. 여러가지 일을 하고 국민을 웃게 해준 대통령만. 만나면 헤발츠츠. 웃으니까 괜찮아 건강해져. 우리도 건강합니다. 꼭입니다.|||이재명 대통령은 20년을 더해야|||이재명 대통령 정부가 격렬하게 응원해 주셔서 감사합니다|||이재명 대통령 무조건 임기 무기한. 감사합니다|||이재명 대통령님 손정회장님 두 사람의 품격 있는 대화가 되길 바랍니다. 우리 대통령 최고의 리더임을 자랑스럽게 생각합니다. 감사합니다.|||최고의 대통령이 계셔서 힘이 나서 기분이 좋네요 언제나 감사합니다 언제나 응원합니다|||빛의 혁명 이재명 대통령은 앞으로 더욱 빛날 것이다.|||대통령은 오늘도 고생했고, 항상 존경하고 감사합니다.|||이재명 대통령은 언제 어디서나 응원|||하루하루가 지나가는 우리 대통령을 사랑합니다. 전심으로 함께 응원하겠습니다ㅡ|||이재명 대변 영천의 영광 한국 지구|||평소처럼 보이는 모습이 최고입니다!|||역대 대통령 중 외교는 장이다.|||너무 많은 일을 하고 있는 대통령은 항상 건강을 기원합니다|||멋진 대통령은 건강합니다! 항상 응원합니다!"
_56Y_LqdwSE,대통령실 브리핑룸 소프트뱅크 회장 접견 관련 김영범 정책실장 브리핑 25.12.5.,"국정 운영 칼처럼 똑바로 하십시오.|||노후에 감사드립니다|||실장의 파이팅입니다. 이재명 대통령과 반드시 ​​좋은 대한민국을 만들어 주십시오. 감사합니다.|||대한민국 최고의 리더 이재명 대통령 존경|||대통령은 존경합니다.|||응원합니다.|||든든해요,,|||자랑스러운 대한민국을 살리는 천재명 대통령을 사랑해요 김용범 구현|||김영범의 구현은 호팅입니다.|||이재명 대통령은 존경합니다 끝까지 응원|||이재명 정부|||알았는데 최근 일이 너무 많습니다. 과로로 쓰러질까 걱정이네요… 자신의 건강도 손에 넣어 주세요!|||이재명 대통령은 응원|||환영합니다.|||이재명은 하는 유일한 이재명|||김영범의 구현은 아주 좋은|||우리 대통령은 오늘도 고생하고 있습니다.|||김영범 실장은 든든하다|||수고하셨습니다.|||김용범의 구현은 수고하셨습니다.|||나라를 급속히 발전해 나가는 것에 대해. 감사합니다|||김영범 실장에 실패한 김은혜 때문에 고생했습니다. 날리면 김은혜 날리자.|||천재 김영범 정책 구현에 감사드립니다.|||이재명 대통령|||김영범 정책실장 파이팅입니다! 감사합니다! 건강합니다!"
iizBnE0qqPw,"데소브리핑 ep.20 경제안보, 국익을 지키는 최전선","울해경 부인은 한복이 어떤 색이라도 모두에 맞고 우아하고 품격이 짱입니다.|||항상 밝고 명쾌한 시간 ....... 특히 강조되는 경제 안보 감사합니다|||이재명 대통령이 기도합니다.|||굉장한 송기호 비서관님, 영상을 통해 더 알 수 있어서 감사합니다 비서관님은 이재명 정부의 중요한 자산입니다. 파이팅 응원합니다|||이재명 대통령 보유국 대한민국 호팅|||송기호 경제안보서관이 있어 든든해요!|||싸움을 부탁드립니다|||국가 적을 사랑합니다.|||응원합니다|||울 대통령의 남편은 언제까지나 국민을 위해 건강합니다.|||울잼통령 시계를 들고 있는 시포ㅎ|||최선을 다하겠습니다.|||고맙습니다. 항상 응원합니다.|||든든하다|||이잠 대통령 부인|||일등 대통령에 일등 참모. 환상의 콤비를 응원합니다.|||5년 더. 제발|||이재명 정부는 정말 든든하다|||A급 대통령 옆 A급 송기호 비서관님 감사합니다. 이재명 정부는 반드시 성공해야 하며 성공할 것이다. 파이팅!"
QnGUCpCf-1g,"풀 버전의 견고한 지방 자치, 강력한 균형 성장 5 극 3 특","단지 병이 되어도, 가만히 있어도 국민은 안심하고 믿으면서 잘 살 수 있습니다. 수집!|||이재명 대통령은 무엇이든 하고 싶다.|||내 대통령|||이재명 대통령에게 영구 집권|||역시! 지방 시대! 이잼턴! 호팅!|||우리 잼통령|||이재명 대통령,|||잼 대통령을 사랑|||응원합니다.|||울잼턴은 정말 자랑스럽습니다. 선진 대한민국 파이팅!!! 오로지 국민들과 국익만을 생각하고 전념하고 계시기 때문에 국민은 감사합니다|||대통령, 존경합니다. 고마워요.|||항상 응원해 주셔서 감사합니다.|||일 중독. 대통령의 건강도 취급하면서 일을 보는 것을 항상 존경하고 응원합니다|||감기에 조심해|||늘 열심히 우리 대통령|||국가와 국민애 이재명 대통령 최고|||지방 건물 불량 건축과 시공에 대한 처벌 강화해 주세요. 지방은 뭐든지 스케줄로 해도 좋을까? 이런 것은 또한 지방의 테세 노리고 불량이 낫지 않는다. 지방 강화하고 있으면 기름끼리끼리 봐 주면서 해먹하는 구조는 안되게 철저하게 봐 주세요. 지방도로도 폭우 한번 오명폭삭 폭삭 그리고 또 덮어쓰기 작업 1년 이내에 누다기 도로가 되기 때문에.|||TV 중계로 공직자가 많이 긴장한 것 같습니다. 많이 준비된 답변을 들을 때마다 이잠님의 효능감이 느껴집니다.|||잼통령 5극 3 특별시대의 파이팅입니다.|||균형발전이 지역산업과 경기발전으로 이어지기를 바라며 이재명 대통령을 응원하고 지지|||잼톤 님의 세계의 끝까지 국민이 지킨다 언제나 건강해져 주세요|||환영합니다.|||대통령의 건강 관리가 잘 진행되고 있습니까? 최선을 다하고 항상 응원합니다.|||극특 잼 대통령을 사랑합니다.|||우리 대통령 대통령에게 왼손잡이 제안이 있습니다."
_79GfZbo-8k,"AI 시대의 뇌와 엔진, K 반도체","든든해요! 총성이 없는 전쟁에 생존적 자세로 임하는 분들께 깊이 감사드립니다!|||아, 기뻐요. 매일이 감동|||존경|||항상 믿고 응원하고 지지합니다! 내 대통령|||수고하셨습니다.|||얼마나 다행입니까? 이 중요한 시점에서 우리 대통령이 있습니다. 진짜 한국의 행운을 봐.|||점점 더. 멋지게 되는 것 같다.|||오호 김종광 장관과 하정우 ai 수석|||준비된 이재명 대통령은 미래에 국민들이 먹고 사는 문제를 해결하기 위해 AI 기술을 날려 최첨단 분야까지 최선의 노력을 다해 준비된 이재명 대통령님께 감사드립니다.|||무언가가 되는 느낌...|||앗! 적극적으로 지원합니다!|||이재명 대통령님 최선을 다하는 모습을 매일 봐도 매일 새로워집니다! 내 평생 상상했던 대통령의 모습이 이재명 대통령님께 실현되고 있습니다! 감사합니다!|||고맙습니다. 항상 응원합니다.|||복권 사업은 몇 년마다 바뀌어야 한다는 것을 알고 있습니다만, 한 번 들여다 보세요.|||변화는 무서워|||임명하지 않으면 국민은 더 행복합니다.|||현명함에 추진력은 굉장합니다.|||이 시기에 이재명 대통령씨라서 매우 다행입니다. 대통령님과 같은 시대에 태어나 살아 있다는 것은 행운이라고 믿습니다. 감사합니다.|||지대에서 일하는 한국 정부 특급 수장 우리 점프님 적극 응원합니다|||자랑스럽게 생각하는 우리 이재명 대통령은 존경하고 사랑합니다|||대통령, 오늘의 반도체 토론은 정말 잼하고 재미있다! 왜 재미있는지 정말 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|||대통령 코스닥을 살려라.|||나라와 국민을 위해 열심히 일하는 이잼 대통령은 고마워요.|||역시 추진력 실천력 명확성 천재명 대통령을 사랑합니다|||놀라운 브러쉬 대한민국의 위대한 지도자"
chSkC6SHshU,풀버전 반세기를 넘어 우리 가족 ㅣ 태평양도서국 외교장관 단체접,"이재명 대통령은 언제나 응원|||존경하는 대통령님 언제나 응원하겠습니다 든든한 나라 만들기 덕분에 평안|||나경원 정동용 임종성 김규환 전해수의원이 까르띠에 불가리아의 고급시계를 받은 것과 현금상자 문재인 최측 근천정궁까지 들어와 한학자를 만나 절을 했다고 JTBC 뉴스에 나와 있습니다. 문재인 세력의 김오준도 수사해야 한다고 생각합니다.|||대한민국의 위대한 지도자 천재 이재명 대통령, 저는 자랑스럽습니다.|||세계지도에서만 본 태평양 섬 국가 대표를 만났습니다. 유익한 시간이되도록|||우리는 지금 이재명 시대에 살고|||화이트닝|||샤워같은 불길의 시간을 지나 부드러운 시기를 견디는 이재명 대통령님 원대한 꿈을 향해 나아가기를 기원합니다|||국민으로부터 부여받은 권한을 바탕으로 열심히 일하고 있는 우리의 대통령이 자랑입니다. 이재명 대통령을 온 마음으로 응원합니다.|||항상 감사합니다 진짜 한국|||감사합니다 최고|||태평양도서국장관과 만나 소중한 시간을 잘 활용하는 이재명 대통령의 차암 대통령은 자주 골랐다.|||멋지고 멋지다.|||존경하는 이 대통령은 오늘도 고생했습니다.|||대통령의 응원|||대통령은 정말 고마워요|||일상을 대통령과 함께|||국민과 나라를 위해 일하는 이재명 대통령의 존경|||대통령은 무한히 지원합니다.|||오늘은 무엇을 합니까?|||멋지게 울잼 통령님 그리고 장관님들 우리처럼 잘 써니즘 만들어 가기를 기도합니다.|||K 대통령 최고의 지도자 이재명 대통령 대한민국의 희망으로 미래입니다. 대통령 다움.|||자랑스러운 한국 이재명 대통령 최고|||이재명 대통령! 항상 감사합니다 응원하고 존경합니다|||이재명 대통령 Oh Sole Mio!!! 이재명 대통령"
lcc12qyXPJo,대통령실 브리핑룸 제53회 국무회 결과 관련 강유정 대변인 브리핑 25.12.9.,"감사합니다|||싸움|||최고입니다 감사합니다 드립니딘|||오늘도 고생하고 있습니다.|||응원합니다|||이재명 대통령은 존경|||오늘도 수고하셨습니다 대통령의 고생에 감사드립니다.|||우리 대통령은 항상 활기차고...|||응원합니다.|||평일에도 소화해야 할 뉴스거리가 많아요 ㅎㅎ 그래도 즐겁습니다. 대통령 최선을 다해|||대한민국의 위대한 지도자 천재 이재명 대통령 감사합니다 건강하게 해주세요.|||국가 보안법 폐지는 누구를 위한가? 진정한 이해를 하나도 할 수 없습니다. 이것은 대통령이 저지해서는 안 되는가?|||역대 대한민국 최고의 대통령, 감사합니다.|||강유정의 대변인에게 감사드립니다.|||쿠팡 독자적인 지위를 이용하여 맥무가네입니다.|||부동산 살리기...|||이재명 정부|||응원해 주셔서 감사합니다.|||귀하의 재판이나 신속하게 받기|||강유정 대변인은 괜찮아! 미래의 민주적인 큰 나무 노동자가 되십시오. 소중한 푸른 새입니다."
iSxcexDeLr8,태평양을 건너 마침내 만났습니다.,"우리 대통령은 정말 고생하고 있습니다.|||글쎄, 이렇게 멋지고 당당한가? 갈수록 행정력이 굉장한 대한민국 유능한 전천후 지도자 이재명 대통령|||우리의 대통령답게 외교도 디테일 존경하는 우리의 대통령을 사랑해요|||강하게 지지합니다.|||주철이 아니라 대통령의 좋은 밤을 바란다.|||소중한 울 대통령 감사합니다! 오늘 하루도 최선을 다하십시오.|||항상 잊지 않고 말하는 말씀|||건강|||대통령에게 감사|||자랑스럽게 생각하는 대한민국을 위해 이 땅에 온 이재명 대통령이 계시기 때문에 저도 국민임을 자랑스럽게 생각합니다.|||이재명 대통령에게 감사드립니다.|||한국 대통령 회의|||이재명 대통령과 진짜 한국|||이재명 대통령만 믿고 응원하고 지지합니다.|||하루하루가 지나가는 우리 대통령을 사랑합니다. 전심으로 함께 응원하겠습니다ㅡ|||대한민국 고급 대통령 이재명|||대한민국의 위대한 지도자 천재 이재명 대통령, 저는 자랑스럽습니다.|||고맙고 감사합니다 외교는 경제 민생에게 매우 중요하지만 이재명 대통령의 건강도 매우 중요합니다.|||외교도 확실히 굳게 하는 이재명 대통령님의 정치효능감은 역대 최고입니다.|||이잠 대통령|||오구오구울 대통령은 아무도 무시하지 않습니다.|||지금 세계에서 가장 사랑받는 대통령|||싸움을 도와주세요|||! 대한민국이 세계로 날마다 성장할 것이라고 믿는다 이재명 대통령 덕분에...|||대통령에게 감사드립니다."
puq9XCNUstE,삼성이공희 대통령 매춘 삼성그룹 개입 의혹,"약해서 매매도 했어ㅋㅋㅋㅋㅋㅋ|||그들도 돈을 많이 가지고 있다면 다른 사람들이 하면|||ㅋㅋㅋ|||오…정오동동파크빌|||기업가 신화가 인간군상 드라마가 된 순간.|||그래, 오늘은 고생했습니다.|||증말 대단해…|||Shh, Samsung SDS의 영업 비밀입니다.|||돈을 받은 것으로, 도대체 무엇이 불만이야?|||지복이 팬놈이나 선놈도 같은데 왜 팬놈은 피해자인 것처럼 묘사하는 것인가…|||뭔가 의혹이야 www 그냥 빠져 증건인데 전혀 손에 들어 가지 않는 클래스 와줘.|||오늘은 고마워요. 당신은 키스를 위해 XX를했습니다.|||네가 힘들었던 너의 버릇 때문에 동기했다|||근데 난 살아?|||1대의 다수의 여성과 동시에 가본 적이 있습니다 ㅅㅂ 황제|||그러나 이건희 회장의 아내는?|||슬픈|||여기는 무엇입니까? 옹호 코멘트가 온다.|||이건희와 여자 싫어? 지둘은 돈이 많으면 하루라도 여자가 없는 날이 없었는데ㅋㅋㅋㅋ|||알바라도 참치 옹호 코멘트|||조선족의 여성은 세계 정의를 위해 찍은 것일까? 500만원 대 인생 롯|||사생활을 은밀하게 촬영한 사람은 어떻게 되는지 그것도 가르쳐 주세요.|||인간의 본성이 무엇인가?|||일반적으로 이들이 선술집에 가서 여성과 그것을 단속하는 뉴스방송에 자주 나왔는데, 이는 증거가 분명하더라도 언론에는 말이 없다.|||할아버지가 키스라고 말하는 소리는 진짜 딱 깨어 wwwww"
o4Tmt8Bzm9I,"이철희, 뉴스타파보도 관련 검찰이 검사성 매매 사건 의도적으로 은폐","아, 성매매는 증거가 있어도 당사자가 부정하는 것만으로 기소할 수 없구나, 잘 배워 갑니다.|||진짜 말은 맞습니다.|||폭력보다 하나의 집단입니다. 합법적인 폭력 집단 ...|||조국법무부장관 이철희 의원 이런 분들은 기득권 세력에 지쳐서 자한당 무리만 바퀴벌레처럼 살아남는다.|||폭력검사, 성검사, 떡값검사, 바바리만검사, 그리고 어떤 검사가 있습니까?|||도검이 앞으로 나왔다.|||공수처 설치 반드시 해야 한다.. 기소수사 분리해..|||대답하는 셰리... 목소리 떨고....ㄷㄷㄷ|||이 철희 의원을 잘 지내세요, 좀 더 최선을 다하십시오.|||검사 검사 검사 니들 영혼 썩는 것도 몰라서 그렇게 살아 어떻게 하는 ?|||당혹스럽다는 것을 알아라. 진짜 측 판매. 이번 국감만 어떻게 가면 좋을까? 결국 진실은 분명해진다!|||증거가 있어도 부인하면 불기소? ㅋㅋㅋ|||검사양반… 권력자는 모두 빠져 나와 일반 남자들은 모두 붙잡아 벌금을 두드릴까, 그럴까? 대답해 봐, 왜 얼굴이 퍼지면서 이야기를 하는|||검찰관이 언제부터 경찰을 올릴까?|||허탈할 뿐이다 꼭 그렇게 해야 했다!|||검사란 인간은 영혼이 없는가 보다.|||재식재 포장 워크|||도검… 끝이야…|||음. 좋은 곳에 떡을 먹었습니다.|||답변 보소 시바|||진짜 말 같은 이야기를 지청장? 대법원에 검찰? 아니면 법을 몰라?|||목소리가 떨리는 것을 보면 마이크는 잘 작동하지만 계속 터치하고 거짓말을하는 것은 완벽합니다.|||대답이 가관이군요. 그냥 웃음|||검찰은 썩은 개혁이 필요합니다. 그러나 이철희 의원의 혈색이 나쁘지만… 의원은 건강해야 한다. 그러면 대한민국이 나라답게 됩니다. 건강을 복용|||공산당보다 자한당이 싫어"
Ve7Pk_VODlM,"대통령 측 김평우 변호사, 질문하는 기자에게 답변 대신 막부 말기",난
M6P0Iz1sKik,뉴스타파 교직원의 성폭력 의혹을 받고 있는 평택대학의 조기훈 전 총장,난
5Z4x_0a5VZI,이재영 부회장이 이 부회장이 아니라 오빠라고 부르던 이유,"매우 신경이 쓰인 그들의 카톡|||일류 글로벌 기업 차기 회장감이 간호 조수 사랑 건 토크에서 프로포폴 예약을 하고 있는?|||감소합니다.|||그리고 이것은 사실이었습니다.|||약국의 집 아이들은 처벌하지 않고 사회를 활발하게 만드는 이유가있었습니다 ... 더 큰 덩어리가 숨어있었습니다.|||약자입니다.|||재용형 ㅠ안습|||오빠 wwwwwwwwwwwwwww|||출소한 날, 프로포폴에 맞게 병원에 고고신 고양이 다다나다|||무엇이 부족해서 그렇게 사는 거야?|||이재영 회장의 정신을 둔 사람이 있습니다.|||ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ|||헐 대히트. 증거가 이렇게 분명하다. 수사 제대로 하자!|||나도 이브와 카톡하고 싶은 지랄도 충분히. 이것을 믿는 코멘트가 더 소름 끼치는.|||약자는 글로벌 기업 삼성을 경영했습니다.|||삼성은 이씨 일가가 아니라 미정실이 모두를 이끌고 있는 이재영은 삼성의 얼굴"
